Station Number,Station Name,Start Time,End Time,Precipitation,Accumulated
253745,EZUZ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
253745,EZUZ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
253745,EZUZ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
255630,MIZPERAMON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
259132,NEOTSMADAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310051,MAYANBARUKH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310083,BANIASS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310083,BANIASS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310083,BANIASS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310083,BANIASS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310083,BANIASS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310083,BANIASS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310097,DAFNA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310097,DAFNA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310097,DAFNA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310097,DAFNA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310097,DAFNA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310097,DAFNA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310120,TELDAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310120,TELDAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310120,TELDAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310120,TELDAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310120,TELDAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310120,TELDAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310190,HAGOSHERIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310551,KEFARBLUM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310603,NEOTMOR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310702,SHAMIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310702,SHAMIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310702,SHAMIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310702,SHAMIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310702,SHAMIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310702,SHAMIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
310799,LAHAVOT ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311070,HULA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311070,HULA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311070,HULA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311070,HULA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311070,HULA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311070,HULA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311204,AYYELETHAS,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311250,GADOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311250,GADOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311250,GADOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311250,GADOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311250,GADOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311250,GADOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311450,MAHANAYIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311650,ALMAGOR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311655,KEFARNAHUM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311660,BETZAYDA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
311700,AMNUN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
311700,AMNUN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
311700,AMNUN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
311700,AMNUN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
311700,AMNUN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
311700,AMNUN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320060,ENSHEVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320080,KINAR ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320080,KINAR ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320080,KINAR ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320080,KINAR ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320080,KINAR ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320080,KINAR ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320099,GINNOSAR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320170,KURSI MEK,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320310,TIBERIAS ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320350,HAON ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320350,HAON ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320350,HAON ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320350,HAON ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320350,HAON ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320350,HAON ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320448,KINNERET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320448,KINNERET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320448,KINNERET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320448,KINNERET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320448,KINNERET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320448,KINNERET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320650,DEGANYA ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320703,ZEMAH,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320703,ZEMAH,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320703,ZEMAH,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320703,ZEMAH,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320703,ZEMAH,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320703,ZEMAH,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320751,TELQAZIR,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320801,BETZERA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320801,BETZERA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320801,BETZERA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320801,BETZERA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320801,BETZERA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320801,BETZERA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
320901,MASSADA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
320901,MASSADA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
320901,MASSADA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
320901,MASSADA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
320901,MASSADA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
320901,MASSADA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
321051,MENAHEMIYA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
321250,GESHER,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
321250,GESHER,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
321250,GESHER,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
321250,GESHER,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
321250,GESHER,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
321250,GESHER,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
321552,MAOZHAYYIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
321803,SEDEELIYYAHU,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
321850,TIRATZEVI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
322102,MEHOLA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
322102,MEHOLA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
322102,MEHOLA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
322102,MEHOLA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
322102,MEHOLA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
322102,MEHOLA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
322700,ARGAMAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
323255,FAZAEL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
323255,FAZAEL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
323255,FAZAEL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
323255,FAZAEL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
323255,FAZAEL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
323255,FAZAEL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
323403,GILGAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
323403,GILGAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
323403,GILGAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
323403,GILGAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
323403,GILGAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
323403,GILGAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
330370,KALLIA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
330370,KALLIA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
330370,KALLIA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
330370,KALLIA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
330370,KALLIA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
330370,KALLIA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
330455,ENOTZUQIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
330810,METZOKED,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
330810,METZOKED,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
330810,METZOKED,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
330810,METZOKED,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
330810,METZOKED,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
330810,METZOKED,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
331210,ENGEDI,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
331210,ENGEDI,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
331210,ENGEDI,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
331210,ENGEDI,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
331210,ENGEDI,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
331210,ENGEDI,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
331470,MEZADA ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
331470,MEZADA ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
331470,MEZADA ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
331470,MEZADA ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
331470,MEZADA ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
331470,MEZADA ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
337001,SEDOM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
337001,SEDOM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
337001,SEDOM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
337001,SEDOM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
337001,SEDOM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
337001,SEDOM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
340534,HAZEVA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
340534,HAZEVA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
340534,HAZEVA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
340534,HAZEVA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
340534,HAZEVA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
340534,HAZEVA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
342507,PARAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
342507,PARAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
342507,PARAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
342507,PARAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
342507,PARAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
342507,PARAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
345006,YOTVATA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
345006,YOTVATA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
345006,YOTVATA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
345006,YOTVATA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
345006,YOTVATA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
345006,YOTVATA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
347704,ELAT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
347704,ELAT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
347704,ELAT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
347704,ELAT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
347704,ELAT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
347704,ELAT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2311572,YAHOUDIYE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2320105,RAMOT,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2320105,RAMOT,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2320105,RAMOT,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2320105,RAMOT,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2320105,RAMOT,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2320105,RAMOT,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2488551,HERMON ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2488551,HERMON ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2488551,HERMON ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2488551,HERMON ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2488551,HERMON ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
